operator_address,consensus_pubkey,jailed,status,tokens,delegator_shares,description,unbonding_height,unbonding_time,commission,min_self_delegation,unbonding_on_hold_ref_count,unbonding_ids,validator_bond_shares,liquid_shares
cosmosvaloper1000ya26q2cmh399q4c5aaacd9lmmdqp90kw2jn,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'yWPYIfSf5yi/MlBzEZx2yMhOJ/daXRx8Eg3NOso8V7c='}",False,BOND_STATUS_BONDED,176092289291,176092289291.000000000000000000,"{'moniker': 'Staking Fund', 'identity': '805F39B20E881861', 'website': 'https://staking.fund', 'security_contact': '', 'details': ""We've been actively engaging in the validating role for numerous novel Proof-of-Stake protocols since early 2018 and proving our commitment to secure decentralized blockchain networks with high availability and zero slashing.""}",13181702,2022-12-30T19:46:14.453163769Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.334000000000000000', 'max_change_rate': '0.012019031323000000'}, 'update_time': '2021-10-12T04:16:38.292547368Z'}",1,0,[],50000000.000000000000000000,192830652.000000000000000000
cosmosvaloper103agss48504gkk3la5xcg5kxplaf6ttnuv234h,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '4JG2XY/etwz9fe4rDCAUkaIxpI9jmgiJqKqZQxp3758='}",False,BOND_STATUS_BONDED,2286480804197,2287395576396.407117378452162923,"{'moniker': 'MANTRA', 'identity': 'FE5139C43EB63C53', 'website': 'https://mantrachain.io', 'security_contact': 'tech@mantradao.com', 'details': 'MANTRA Chain is the Cosmos Layer 1 for RWAs'}",20335502,2024-05-29T07:26:25.663886902Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.880000000000000000', 'max_change_rate': '0.080000000000000000'}, 'update_time': '2024-05-02T14:56:42.940904691Z'}",88,0,"['19353', '51129', '93134', '105094', '106813', '107069', '110267', '110401', '117615', '119335', '120344', '573439', '678729']",12105841.381520173016348397,1588634665.323915355517065587
cosmosvaloper10jzj3jjd3frna0ay08sh4zu4fpy957s49jkk7m,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 's11j8L7dxnSWJR8piA8ncX8NQhNT7zDfBiphviLxlWk='}",False,BOND_STATUS_BONDED,264624745281,264624745281.000000000000000000,"{'moniker': 'Onbloc Node', 'identity': '0F5C52A373112D4C', 'website': 'https://onbloc.xyz', 'security_contact': 'info@onbloc.xyz', 'details': 'Onbloc is a reliable blockchain infrastructure company based in South Korea.'}",21892306,2024-09-15T14:43:21.010716355Z,"{'commission_rates': {'rate': '0.090000000000000000', 'max_rate': '0.300000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-10-07T05:52:08.009242118Z'}",1000000,0,['843446'],405972552.000000000000000000,193840763.000000000000000000
cosmosvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxl683c7,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'oLNcThEBX57Tn6OFG940nLsHvm1QXLOvpdFIpFlbHH4='}",False,BOND_STATUS_UNBONDED,6920000,6920000.000000000000000000,"{'moniker': 'NosNode⚛️', 'identity': '913CE38447233C01', 'website': 'https://NosNode.com', 'security_contact': 'nos@nosnode.com', 'details': ""Nostradamus411's Gaia Node""}",10152217,2022-05-08T14:31:18.369761389Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.050000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],0.000000000000000000,20000.000000000000000000
cosmosvaloper10nzaaeh2kq28t3nqsh5m8kmyv90vx7ym5mpakx,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '3yAYBP6Jfv+iagCf0fRotrGEkUE6tuT+A4AE4LL8vTk='}",False,BOND_STATUS_BONDED,803318559955,803398898509.796179688444524040,"{'moniker': 'Blockdaemon', 'identity': '35892AC552B8A0A8', 'website': 'https://blockdaemon.com/node-marketplace/#staking', 'security_contact': '', 'details': 'Blockdaemon provides maximum uptime for the Cosmos network so that you can be confident your node will be there, ready and secure, for optimal reward generation. Contact us to stake on Cosmos today.'}",9995421,2022-04-25T14:16:13.760939752Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-04-03T18:09:08.292058897Z'}",1,0,[],650065005.828020072128188285,192870056.117525350033746851
cosmosvaloper10e4vsut6suau8tk9m6dnrm0slgd6npe3jx5xpv,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'XnuJkcL3Bz7iunLHgka7ISR1SVR8yePrREpIFqOs7mk='}",True,BOND_STATUS_UNBONDED,278574036676,278601896088.359030754416453436,"{'moniker': 'SHUTDOWN_SOON', 'identity': '8957C5091FBF4192', 'website': 'https://bharvest.io', 'security_contact': '', 'details': 'To our delegators, we encourage you to redelegate by June. 14, 2024, As we will be sunsetting on that date. Please refer this tweet: https://x.com/B__Harvest/status/1796553229003874800'}",20859098,2024-07-05T07:44:49.368071950Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.300000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-03-24T11:21:51.694254562Z'}",9000000000,0,['743274'],1000102.755061631664432802,272655.292961839402209459
cosmosvaloper106yp7zw35wftheyyv9f9pe69t8rteumjrx52jg,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '0PoQzviEQrLd/HjlpGJYVm2Rb3LXZkmhuuZ5/pbL16Q='}",False,BOND_STATUS_BONDED,292374166174,292374166174.000000000000000000,"{'moniker': 'Bro_n_Bro', 'identity': '97EE2A4FADFB1524', 'website': 'bronbro.io', 'security_contact': '97EE2A4FADFB1524', 'details': 'We are a community-driven bare-metal operated validator and interchain relayer fighting for transparency and decentralization on the Great Web. Visit our portfolio management at app.bronbro.io, validator scoring at score.bronbro.io, and live chains stats at monitor.bronbro.io.'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.075000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-10-04T09:48:30.794684675Z'}",90000000,0,[],1468000000.000000000000000000,109224364932.000000000000000000
cosmosvaloper106kt5cmued596rqusmthfnh39h38k64e73fxce,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'OzKrp4yZL9mVYvMkiC4fd75ETsekEBjnebrmaQeRl5A='}",False,BOND_STATUS_UNBONDED,10641,10641.000000000000000000,"{'moniker': 'SG_NODE', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.075000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2020-01-05T15:07:50.293616042Z'}",1,0,[],0.000000000000000000,10000.000000000000000000
cosmosvaloper10unx6s0cdqntvrumd5hs07rgd5ytcztqh8etw6,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'FCTclUMmyeW0/Zi3vhO5b9+O9HKVCps4faHDj5Xx4Lo='}",False,BOND_STATUS_BONDED,363063285298,363099594367.763276307580916264,"{'moniker': 'GATA HUB', 'identity': '44937E3DA9AA699A', 'website': 'https://gatahub.zone', 'security_contact': '', 'details': 'Cat brings you the max rewards. Secure staking with the most decentralized community-owned validator, trusted by thousands of delegators with millions of funds. Join GATA family 🐾'}",19104478,2024-03-03T01:56:10.487655904Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",10000,0,['412836'],200000000.000000000000000000,1055224949.871053184010658356
cosmosvaloper10u5uewa85d7vq05d2seanz26pyrc4pp3k6tpku,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'NJIh2w4S0NIHpWqGhjFBdLoGf6ppHRZiSPrY7p99NFo='}",False,BOND_STATUS_BONDED,154809969213,154825451278.352799508210534520,"{'moniker': 'Amplifier', 'identity': '', 'website': '', 'security_contact': '', 'details': 'Amplifier operates blockchain infrastructure for over 20 networks'}",18593527,2024-01-26T19:14:49.238934664Z,"{'commission_rates': {'rate': '0.075000000000000000', 'max_rate': '0.100000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-05-30T08:52:23.028691142Z'}",1000000,0,['292322'],8011645.000000000000000000,192860042.734938000961627978
cosmosvaloper1symf474wnypes2d3mecllqk6l26rwz8mfjqdus,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'Z8Bs/NBxshUqUG4gJI0/O6qMn/H/ZoD16Rl0tejctY0='}",False,BOND_STATUS_BONDED,418851787083,418851787083.000000000000000000,"{'moniker': 'BlockHunters 🎯', 'identity': 'BEAC09B6FE7F908B', 'website': 'https://blockhunters.org/', 'security_contact': 'blockhunters@pm.me', 'details': 'Hunt for the best stake. 🏹'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],414500000.000000000000000000,6810570674.000000000000000000
cosmosvaloper1sxx9mszve0gaedz5ld7qdkjkfv8z992ax69k08,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'lObsqlAjmPsnBfBE+orb8vBbKrH2G5VskSUlAq/YcXc='}",False,BOND_STATUS_BONDED,147459492132,147547998318.919898064091280171,"{'moniker': 'validator.network', 'identity': '357F80896B3311B4', 'website': 'https://twitter.com/validator_net', 'security_contact': '', 'details': 'Security first. Producing blocks since 2018.'}",23023542,2024-12-02T11:06:55.873695942Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-08-25T12:42:28.353237927Z'}",100000000,0,"['106783', '450729', '516605', '573153', '839330', '886057', '964374']",200040007.009808425240589747,195071669.512291073294764512
cosmosvaloper1sx8wwjyzxsu02mkld488nps8p8anlsr47ygka5,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'U/Y5NWWJEtzWU6cKiYTuaDG6TzAHFZlgNRFKkVIKbEg='}",True,BOND_STATUS_UNBONDED,1099900,1100000.000000000000000000,"{'moniker': 'axepool', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",5261673,2021-03-16T13:59:28.232794376Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-07-03T17:41:10.370267727Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1sgcfa5z7dmhekhf79m040natu37unyuek54tp7,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'kSYswDz5PWvAIupsG8s/rV8bi1Khzrw8DybrcpF0wXo='}",False,BOND_STATUS_UNBONDED,169577814,169577814.000000000000000000,"{'moniker': 'Kleomedes', 'identity': 'AD6C05DA12E42B70', 'website': 'https://www.kleomed.es', 'security_contact': '', 'details': 'The first ever decentralized enterprise.'}",22504083,2024-10-27T19:15:53.859990733Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-04-04T14:56:53.015197719Z'}",1,0,"['893521', '893852', '895343', '896153']",0.000000000000000000,20000.000000000000000000
cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '0PIJIxF7zNKbME1AxbweH7mE4dCYz08BuuiUSdGzncw='}",False,BOND_STATUS_BONDED,419983913180,419983913180.000000000000000000,"{'moniker': 'Twinstake', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",15371818,2023-06-10T04:06:51.469777785Z,"{'commission_rates': {'rate': '0.080000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-10-28T14:24:23.725910195Z'}",1000000,0,['51105'],10014472.000000000000000000,197655837.000000000000000000
cosmosvaloper1sdz4rc95vnzh2f54sacec50vjxnmwdakfym4vh,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'nuzJ97cOU9W6eoQtnDnoJNG7knZTU0dScg/3Xuws0cQ='}",False,BOND_STATUS_BONDED,235123353522,235123353522.000000000000000000,"{'moniker': 'Chill Validation', 'identity': '3820B9E30B3BD99E', 'website': 'www.chillvalidation.com', 'security_contact': '', 'details': 'Chill Validation Services - We take care of the Validation so that you can Chill :)'}",14923863,2023-05-08T09:06:00.862091728Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2022-03-31T12:15:32.949797053Z'}",1,0,"['20074', '28513']",1000000000.000000000000000000,92617678508.000000000000000000
cosmosvaloper1sd4tl9aljmmezzudugs7zlaya7pg2895ws8tfs,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'OQ9dO3Q6d75hZg+xAG+ijQtTTJbGezf8PlKmtOuUJjo='}",False,BOND_STATUS_BONDED,661418510501,661418510501.000000000000000000,"{'moniker': 'InfStones', 'identity': '39A41C2FDE0AD040', 'website': 'https://infstones.com', 'security_contact': 'partnerships@infstones.com', 'details': 'Fueling Blockchain Beyond Infinity!'}",17965617,2023-12-13T17:20:14.935891328Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '1.000000000000000000'}, 'update_time': '2022-04-04T18:23:13.247348576Z'}",1,0,"['51106', '182988', '195283']",7009901.000000000000000000,193621904.000000000000000000
cosmosvaloper1s05va5d09xlq3et8mapsesqh6r5lqy7mkhwshm,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'QahmjM81l/oM+Yu8yUVFSi8UzyE/boMd6vTbSdpGFwE='}",False,BOND_STATUS_BONDED,3257212973,3258190265.835136582670474646,"{'moniker': 'Wetez', 'identity': '26FA2B24F46A98EF', 'website': 'https://www.wetez.io', 'security_contact': '', 'details': 'Wetez is a professional Web3 service provider, starting in 2018.   The services we offer including the validation services, the infrastructure services and the API services, etc..'}",18037156,2023-12-18T17:36:31.878501580Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,"['648', '201970']",7185368.421581770161421180,194173450.390792791520765230
cosmosvaloper1s0lankh33kprer2l22nank5rvsuh9ksam8l32u,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '4qgnBMni20vIpBCRPamLUBK9RsHu+N75UP6E83zk0FI='}",False,BOND_STATUS_UNBONDED,4000000,4000000.000000000000000000,"{'moniker': 'KingSuper', 'identity': 'C8992BB62C009B9F', 'website': 'https://kingsuper.org', 'security_contact': 'aditya@kingsuper.services', 'details': 'Others Trust, We Validate ! Your Stake is Important to Us. Secure Networks while You Earn Rewards.'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.080000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.040000000000000000'}, 'update_time': '2023-09-30T12:56:21.606807890Z'}",0,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'GghJGDl/JZSZ07B2ARdvvJ8SPKtoi/dh8PbYSui359I='}",False,BOND_STATUS_BONDED,457856178439,457901968030.049155801501282440,"{'moniker': 'IRISNET', 'identity': 'DB667A6F239969F5', 'website': 'https://www.blockbeat.hk/en/Validation.html', 'security_contact': '', 'details': 'Interchain Service Hub for NextGen Distributed Applications.'}",11446675,2022-08-19T04:42:04.285883328Z,"{'commission_rates': {'rate': '0.090000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.020000000000000000'}, 'update_time': '2023-02-20T09:44:57.707381662Z'}",1,0,[],97998869879.543992969314716862,259056405.387105763827299270
cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '0kNlxBMpm+5WtfHIG1xsWatOXTKPLtmSqn3EiEIDZeI='}",False,BOND_STATUS_BONDED,4606694915274,4606694915274.000000000000000000,"{'moniker': '🐠stake.fish', 'identity': '90B597A673FC950E', 'website': 'stake.fish', 'security_contact': '', 'details': 'We are the leading staking service provider for blockchain projects. Join our community to help secure networks and earn rewards. We know staking.'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],499000000.000000000000000000,1170186903.000000000000000000
cosmosvaloper1s5kufhghcyqkpp0ps0w9kn3lmn9wp8g5lkk07e,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'TQ9Dx+9NcpWL8kCOr4zxaUzYxKgd/Re4g3Fh24y4lhQ='}",False,BOND_STATUS_BONDED,3323008211,3323008211.000000000000000000,"{'moniker': 'ITRocket', 'identity': 'D36EEB12E5B1B11A', 'website': 'https://itrocket.net/', 'security_contact': '', 'details': 'Trusted Validator & Interchain Utility Provider'}",23334153,2024-12-23T16:22:42.678098900Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-11-17T11:09:53.091305104Z'}",0,0,"['1044530', '1053900']",0.000000000000000000,0.000000000000000000
cosmosvaloper1skhpmqtr8nw2takaduwh4ve5zk9pm5h5tnwlsx,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'ZqjifpKRJaBDEt7ty9tXB20glNfb1GWjA4pJRzhMfuY='}",True,BOND_STATUS_UNBONDED,10000,10000.000000000000000000,"{'moniker': 'Appeal2Heaven', 'identity': 'FED7C177A2303737', 'website': '', 'security_contact': '', 'details': ''}",0,2019-05-19T16:39:58.761809280Z,"{'commission_rates': {'rate': '0.250000000000000000', 'max_rate': '0.500000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-04-26T15:22:29.371769577Z'}",1,0,[],0.000000000000000000,10000.000000000000000000
cosmosvaloper1skhguug7ffln3wekpmjmnnneu8wqfg3yk2uchv,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'wMoE082Qg6IDgYUzrLezn6nhrYeI2nWF/EhvJ0QQ01Q='}",True,BOND_STATUS_UNBONDED,3509402,3510002.711806997787417996,"{'moniker': 'Gentarium Validator', 'identity': '0DA9092661F87186', 'website': 'https://mn.gtmcoin.io/validators/cosmos', 'security_contact': '', 'details': ''}",5221462,2021-03-13T06:18:47.118568475Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-06-24T06:28:24.879098510Z'}",1,0,[],0.000000000000000000,10001.711721276154135143
cosmosvaloper1s6x9fy4wc49wj9jx4jv6czredqsmp46h7vnk2q,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'TaxOZNOCv+G5WzK3Apz3z27xyZVWSgOeGMR3ClxIrQM='}",True,BOND_STATUS_UNBONDED,22225770978,22227993643.891035135994132705,"{'moniker': 'SNZPool', 'identity': 'FF2019D4CF1F3185', 'website': 'https://snzholding.com', 'security_contact': '', 'details': 'SNZ is a crypto assets capital, consulting agency, community builder and professional & reliable POS validator for a dozen of projects like Cosmos, IRISnet, EOS, ONT, Loom, etc.'}",14193114,2023-03-15T23:32:11.193331592Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],0.000000000000000000,20000.000000000000000000
cosmosvaloper1s6t3wzx6mcv3pjg5fp2ddzplm3gj4pg6d330wg,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'nhrdfZuo6qzbJ1KzTKH9/maws+aThdX6bAkn8L2Y5Sk='}",True,BOND_STATUS_UNBONDED,13355619,13355619.000000000000000000,"{'moniker': 'omega3', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",10333693,2022-05-23T06:15:13.127170993Z,"{'commission_rates': {'rate': '0.200000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '1.000000000000000000'}, 'update_time': '2019-03-22T01:22:56.427114790Z'}",1,0,[],0.000000000000000000,10000.000000000000000000
cosmosvaloper1s65zmn32zugl57ysj47s7vmfcek0rtd7he7wde,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'HjSC7VkhKih6xMhudlqfaFE8ZZnP8RKJPv4iqR7RhcE='}",True,BOND_STATUS_UNBONDED,21960668163,21976046712.288136246582209879,"{'moniker': 'firstblock', 'identity': '23D9B8528FC93D58', 'website': 'https://firstblock.io', 'security_contact': '', 'details': 'You Delegate. We Validate.'}",15835204,2023-07-14T03:45:44.044607303Z,"{'commission_rates': {'rate': '0.200000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2020-01-09T03:45:47.112144406Z'}",1,0,['77178'],1000.702988488976694354,10006.188437502499195552
cosmosvaloper1s7jnk7t6yqzensdgpvkvkag022udk842qdjdtd,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'nO6jz/KlIYiooQzvgbzG9bmCsnAMWhdhR3Nvcy5Y9JM='}",True,BOND_STATUS_UNBONDED,43886277576,43960850723.193700154022721583,"{'moniker': 'Blockscale', 'identity': 'F38EDEA063FD446C', 'website': 'https://blockscale.net', 'security_contact': '', 'details': 'Planet-scale blockchain infrastructure.'}",12119809,2022-10-10T18:38:18.489334619Z,"{'commission_rates': {'rate': '0.250000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-09-21T01:23:56.637276990Z'}",1,0,[],0.000000000000000000,10016.992363520085001607
cosmosvaloper1slt7tkd7srlaxnt8vk6uff7j3mc7pk233rs0r5,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'KDarRxsrzS8gD1z0OgRKZQ9LilwXOVPhMgZJ4g7djr8='}",False,BOND_STATUS_UNBONDED,30667520,30682855.500626747489299581,"{'moniker': 'Dominator', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",10971612,2022-07-12T22:09:35.966988157Z,"{'commission_rates': {'rate': '0.150000000000000000', 'max_rate': '0.500000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2021-08-15T19:43:49.346023340Z'}",1,0,[],0.000000000000000000,20010.002396712053128698
cosmosvaloper13ql36flc4cdjhx08hke5vpr4dyv03aafnmvtnc,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '1Ak5QLknwlDRdxbkVLIMi0EUq9CjLHuRLu2ZHtA3v7o='}",False,BOND_STATUS_BONDED,256756092625,256756092625.000000000000000000,"{'moniker': 'TTT VN', 'identity': 'E46A1AC121BEAD77', 'website': 'https://tienthuattoan.com', 'security_contact': 'hello@tienthuattoan.com', 'details': ""Vietnam's largest community validator, offering validation services, educational resources, and market penetration in the Vietnamese crypto market.""}",19209137,2024-03-10T14:03:33.029828284Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '1.000000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,['449348'],405919309.000000000000000000,361190101.000000000000000000
cosmosvaloper13p5ckpmc9g2v8ez5qsxs00wadqvcc7q0qheh26,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'MxwiMTxBOMgJJcNcn2iePozLlvC3rEB/lIJiVbu0atA='}",False,BOND_STATUS_BONDED,222728464386,222750735662.574397707448096561,"{'moniker': 'Cosmos Spaces', 'identity': '06B033BAC39DA21C', 'website': 'https://cosmosspaces.zone', 'security_contact': '', 'details': 'Bare Metal Validators, Relayers, and RPC providers. Top tier infrastructure providers rooted in the Cosmos community.'}",14778725,2023-04-27T18:55:40.980273094Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-07-14T11:56:36.480274014Z'}",1000000,0,['19338'],623598363.776332645310822981,99893001178.535508657864236430
cosmosvaloper13zenl68sgz2fg9r5a59f3f2cdd4zwq8kupgn9k,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'akoiw6DBuviW3auqR85VPN3WCseaPPh919HX3IvgJcU='}",False,BOND_STATUS_UNBONDED,2000000,2000000.000000000000000000,"{'moniker': 'Ivaldi Labs', 'identity': 'adcdd7ddbc16386b', 'website': 'https://ivaldilabs.xyz', 'security_contact': '', 'details': ""They can't cancel spring""}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-10-06T22:17:53.814480798Z'}",1000000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper13r34577pag76yykfsangw0dx74js8srq2nls67,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'CIsY4vK9afqWOv5LHJKsBZFaXRlAkMTi2R6xdCKXNos='}",False,BOND_STATUS_UNBONDED,3000000,3000000.000000000000000000,"{'moniker': 'validator-bithome-mainnet-00', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-12-06T05:43:53.161015646Z'}",0,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper139nknw98s8wqmzfqt9fs3jvv9sz2perqndmfat,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'GNovmz23oCBa5PA8rJytLKP59YQD867LreqFMOmdNnY='}",False,BOND_STATUS_BONDED,119177805203,119177805203.000000000000000000,"{'moniker': 'NFTSwitch.xyz | Delegate for $SOUL Claim Drop', 'identity': '5307DE5B18FEA0AA', 'website': 'https://nftswitch.xyz', 'security_contact': 'validators@nftswitch.xyz', 'details': 'NFTSwitch is a multi-chain validate2Earn, secure P2P NFT trading platform. Stake now to qualify for $SOUL claim drop'}",22919094,2024-11-25T05:52:10.252138189Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-10-28T17:04:02.988736378Z'}",0,0,"['937615', '938832', '939757', '940294', '941003']",0.000000000000000000,0.000000000000000000
cosmosvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj4djh7s,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'wTpxfK1qRDevJkNWR20w+GQ3+OV9hASGJDJDJNGGkRk='}",False,BOND_STATUS_BONDED,948681386813,948776260087.449647476315412081,"{'moniker': 'CryptoDungeon', 'identity': '93EEE9A0E6827ECA', 'website': 'https://Cryptodungeon.org/', 'security_contact': '', 'details': 'The CryptoDungeon.  Our servers are located in an underground facility designed to withstand an F4 tornado, with backup power and three separate ISPs'}",17502217,2023-11-10T14:20:48.249549758Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-10-16T22:40:32.063484955Z'}",1000000,0,"['95253', '124249', '131793', '131952', '143104', '153507', '156062']",5661062367.274463350923598337,5714068420.145687024144271516
